   0.00000, 546.40000, 757.25594, 538.40000, 546.17414, 538.40000, 335.09235, 560.80000,  92.34828
   0.03333, 548.00000, 751.97889, 540.00000, 542.65611, 535.20000, 335.09235, 559.20000,  90.58927
   0.06667, 543.20000, 753.73791, 543.20000, 539.13808, 540.00000, 331.57432, 560.80000,  83.55321
   0.10000, 548.00000, 751.97889, 541.60000, 551.45119, 536.80000, 335.09235, 562.40000,  85.31223
   0.13333, 543.20000, 755.49692, 536.80000, 535.62005, 540.00000, 328.05629, 564.00000,  81.79420
   0.16667, 548.00000, 746.70185, 536.80000, 540.89710, 535.20000, 326.29727, 562.40000,  85.31223
   0.20000, 548.00000, 748.46086, 543.20000, 539.13808, 532.00000, 333.33333, 562.40000,  78.27617
   0.23333, 544.80000, 751.97889, 540.00000, 544.41513, 533.60000, 333.33333, 565.60000,  83.55321
   0.26667, 546.40000, 755.49692, 536.80000, 533.86104, 536.80000, 333.33333, 567.20000,  83.55321
   0.30000, 548.00000, 750.21988, 540.00000, 539.13808, 538.40000, 331.57432, 562.40000,  81.79420
   0.33333, 546.40000, 753.73791, 541.60000, 544.41513, 533.60000, 331.57432, 567.20000,  80.03518
   0.36667, 548.00000, 751.97889, 541.60000, 544.41513, 533.60000, 331.57432, 568.80000,  87.07124
   0.40000, 544.80000, 750.21988, 538.40000, 539.13808, 533.60000, 322.77924, 565.60000,  81.79420
   0.43333, 544.80000, 746.70185, 536.80000, 542.65611, 535.20000, 333.33333, 562.40000,  83.55321
   0.46667, 548.00000, 751.97889, 538.40000, 539.13808, 533.60000, 329.81530, 564.00000,  80.03518
   0.50000, 543.20000, 746.70185, 533.60000, 537.37907, 528.80000, 329.81530, 564.00000,  81.79420
   0.53333, 546.40000, 755.49692, 535.20000, 539.13808, 525.60000, 342.12841, 562.40000,  80.03518
   0.56667, 548.00000, 750.21988, 540.00000, 539.13808, 533.60000, 322.77924, 560.80000,  83.55321
   0.60000, 544.80000, 748.46086, 540.00000, 533.86104, 525.60000, 326.29727, 557.60000,  83.55321
   0.63333, 543.20000, 750.21988, 536.80000, 537.37907, 527.20000, 328.05629, 559.20000,  83.55321
   0.66667, 543.20000, 753.73791, 535.20000, 540.89710, 525.60000, 324.53826, 554.40000,  85.31223
   0.70000, 546.40000, 746.70185, 536.80000, 546.17414, 528.80000, 333.33333, 551.20000,  83.55321
   0.73333, 548.00000, 750.21988, 536.80000, 547.93316, 524.00000, 329.81530, 554.40000,  83.55321
   0.76667, 544.80000, 753.73791, 538.40000, 544.41513, 524.00000, 328.05629, 546.40000,  80.03518
   0.80000, 546.40000, 748.46086, 536.80000, 547.93316, 522.40000, 329.81530, 541.60000,  85.31223
   0.83333, 543.20000, 751.97889, 535.20000, 549.69217, 517.60000, 324.53826, 548.00000,  88.83026
   0.86667, 546.40000, 750.21988, 528.80000, 540.89710, 522.40000, 336.85136, 543.20000,  87.07124
   0.90000, 544.80000, 748.46086, 535.20000, 537.37907, 517.60000, 326.29727, 536.80000,  88.83026
   0.93333, 543.20000, 748.46086, 536.80000, 542.65611, 509.60000, 328.05629, 532.00000,  85.31223
   0.96667, 544.80000, 750.21988, 535.20000, 547.93316, 516.00000, 324.53826, 533.60000,  85.31223
   1.00000, 546.40000, 746.70185, 533.60000, 537.37907, 508.00000, 335.09235, 535.20000,  85.31223
   1.03333, 549.60000, 748.46086, 530.40000, 535.62005, 509.60000, 333.33333, 524.00000,  83.55321
   1.06667, 543.20000, 753.73791, 530.40000, 546.17414, 503.20000, 335.09235, 522.40000,  88.83026
   1.10000, 548.00000, 751.97889, 525.60000, 546.17414, 503.20000, 336.85136, 517.60000,  83.55321
   1.13333, 544.80000, 751.97889, 530.40000, 547.93316, 496.80000, 335.09235, 512.80000,  83.55321
   1.16667, 541.60000, 750.21988, 522.40000, 537.37907, 498.40000, 336.85136, 501.60000,  85.31223
   1.20000, 543.20000, 755.49692, 524.00000, 546.17414, 487.20000, 338.61038, 500.00000,  87.07124
   1.23333, 543.20000, 755.49692, 524.00000, 549.69217, 488.80000, 333.33333, 495.20000,  85.31223
   1.26667, 546.40000, 755.49692, 524.00000, 551.45119, 484.00000, 342.12841, 488.80000,  88.83026
   1.30000, 544.80000, 748.46086, 524.00000, 546.17414, 476.00000, 342.12841, 472.80000,  88.83026
   1.33333, 544.80000, 755.49692, 525.60000, 551.45119, 469.60000, 340.36939, 471.20000,  90.58927
   1.36667, 544.80000, 748.46086, 530.40000, 544.41513, 456.80000, 343.88742, 460.00000,  92.34828
   1.40000, 544.80000, 750.21988, 536.80000, 556.72823, 453.60000, 345.64644, 452.00000,  92.34828
   1.43333, 546.40000, 751.97889, 536.80000, 554.96922, 448.80000, 342.12841, 436.00000,  97.62533
   1.46667, 541.60000, 751.97889, 538.40000, 547.93316, 439.20000, 364.99560, 426.40000, 104.66139
   1.50000, 544.80000, 750.21988, 548.00000, 553.21020, 436.00000, 372.03166, 405.60000, 116.97449
   1.53333, 541.60000, 751.97889, 546.40000, 549.69217, 421.60000, 368.51363, 394.40000, 120.49252
   1.56667, 541.60000, 748.46086, 559.20000, 551.45119, 416.80000, 387.86280, 368.80000, 134.56464
   1.60000, 546.40000, 750.21988, 568.80000, 558.48725, 405.60000, 396.65787, 349.60000, 152.15479
   1.63333, 546.40000, 746.70185, 578.40000, 556.72823, 408.80000, 426.56113, 324.00000, 175.02199
   1.66667, 544.80000, 750.21988, 588.00000, 565.52331, 402.40000, 440.63325, 296.80000, 199.64820
   1.70000, 540.00000, 748.46086, 597.60000, 570.80035, 392.80000, 468.77748, 271.20000, 240.10554
   1.73333, 543.20000, 750.21988, 600.80000, 572.55937, 394.40000, 500.43975, 236.00000, 284.08091
   1.76667, 544.80000, 750.21988, 612.00000, 579.59543, 383.20000, 537.37907, 213.60000, 331.57432
   1.80000, 541.60000, 748.46086, 615.20000, 579.59543, 391.20000, 563.76429, 180.00000, 396.65787
   1.83333, 543.20000, 748.46086, 613.60000, 586.63149, 399.20000, 611.25770, 156.00000, 472.29551
   1.86667, 546.40000, 744.94283, 620.00000, 584.87247, 407.20000, 637.64292, 141.60000, 554.96922
   1.90000, 543.20000, 746.70185, 623.20000, 584.87247, 420.00000, 681.61829, 140.00000, 648.19701
   1.93333, 546.40000, 755.49692, 620.00000, 584.87247, 440.80000, 716.79859, 154.40000, 769.56904
   1.96667, 540.00000, 755.49692, 612.00000, 584.87247, 458.40000, 748.46086, 210.40000, 873.35092
