   1.70000, 539.25620, 748.32664, 588.84298, 574.29719, 440.08264, 510.04016, 264.04959, 242.30254
   1.73333, 539.25620, 745.64926, 601.23967, 579.65194, 432.64463, 536.81392, 234.29752, 279.78581
   1.76667, 544.21488, 748.32664, 613.63636, 582.32932, 450.00000, 560.91031, 216.94215, 338.68809
   1.80000, 544.21488, 745.64926, 611.15702, 587.68407, 450.00000, 590.36145, 182.23140, 389.55823
   1.83333, 544.21488, 745.64926, 626.03306, 585.00669, 462.39669, 611.78046, 157.43802, 459.17001
   1.86667, 546.69421, 751.00402, 626.03306, 582.32932, 474.79339, 646.58635, 137.60331, 558.23293
   1.90000, 541.73554, 748.32664, 616.11570, 579.65194, 482.23140, 668.00535, 140.08264, 646.58635
   1.93333, 541.73554, 748.32664, 616.11570, 587.68407, 494.62810, 686.74699, 164.87603, 759.03614
   1.96667, 541.73554, 756.35877, 606.19835, 587.68407, 502.06612, 708.16600, 204.54545, 876.84070
   2.00000, 539.25620, 761.71352, 601.23967, 587.68407, 511.98347, 724.23025, 278.92562, 970.54886
   2.03333, 544.21488, 764.39090, 583.88430, 582.32932, 516.94215, 740.29451, 385.53719,1058.90228
   2.06667, 539.25620, 764.39090, 564.04959, 568.94244, 529.33884, 745.64926, 521.90083,1088.35341
   2.10000, 549.17355, 769.74565, 541.73554, 576.97456, 539.25620, 753.68139, 650.82645,1082.99866
   2.13333, 551.65289, 769.74565, 514.46281, 574.29719, 546.69421, 740.29451, 772.31405,1026.77376
   2.16667, 551.65289, 772.42303, 497.10744, 579.65194, 569.00826, 732.26238, 834.29752, 919.67871
   2.20000, 549.17355, 759.03614, 464.87603, 568.94244, 571.48760, 718.87550, 901.23967, 799.19679
   2.23333, 556.61157, 761.71352, 464.87603, 563.58768, 581.40496, 697.45649, 906.19835, 694.77912
   2.26667, 559.09091, 759.03614, 462.39669, 560.91031, 586.36364, 657.29585, 911.15702, 598.39357
   2.30000, 561.57025, 751.00402, 452.47934, 547.52343, 593.80165, 630.52209, 881.40496, 485.94378
   2.33333, 586.36364, 732.26238, 454.95868, 536.81392, 601.23967, 593.03882, 844.21488, 397.59036
   2.36667, 623.55372, 678.71486, 445.04132, 542.16867, 601.23967, 555.55556, 814.46281, 330.65596
