   0.16667, 546.08295, 746.57534, 537.78802, 546.57534, 521.19816, 390.41096, 559.90783,  86.30137
   0.36667, 551.61290, 752.05479, 537.78802, 563.01370, 518.43318, 395.89041, 565.43779,  78.08219
   0.56667, 546.08295, 757.53425, 540.55300, 554.79452, 518.43318, 390.41096, 559.90783,  80.82192
   0.76667, 546.08295, 754.79452, 535.02304, 560.27397, 512.90323, 395.89041, 551.61290,  86.30137
   0.96667, 548.84793, 757.53425, 532.25806, 554.79452, 504.60829, 401.36986, 529.49309,  78.08219
   1.16667, 548.84793, 752.05479, 523.96313, 560.27397, 485.25346, 395.89041, 501.84332,  83.56164
   1.36667, 548.84793, 749.31507, 523.96313, 557.53425, 465.89862, 406.84932, 460.36866, 100.00000
   1.56667, 546.08295, 749.31507, 557.14286, 560.27397, 441.01382, 447.94521, 366.35945, 132.87671
   1.76667, 543.31797, 746.57534, 612.44240, 584.93151, 449.30876, 554.79452, 205.99078, 330.13699
   1.96667, 537.78802, 754.79452, 604.14747, 584.93151, 496.31336, 708.21918, 214.28571, 872.60274
   2.16667, 548.84793, 763.01370, 490.78341, 576.71233, 568.20276, 735.61644, 833.64055, 921.91781
   2.36667, 620.73733, 686.30137, 454.83871, 541.09589, 609.67742, 554.79452, 814.28571, 332.87671
   2.56667, 725.80645, 376.71233, 565.43779, 554.79452, 609.67742, 428.76712, 490.78341, 124.65753
   2.76667, 717.51152, 549.31507, 606.91244, 321.91781, 582.02765, 450.68493, 228.11060, 341.09589
   2.96667, 518.43318, 628.76712, 723.04147, 568.49315, 584.79263, 639.72603, 269.58525, 875.34247
   3.16667, 839.17051, 960.27397, 612.44240, 831.50685, 551.61290,1004.10959, 523.96313,1412.32877
   3.36667, 786.63594,1015.06849, 570.96774, 910.95890, 510.13825,1119.17808, 540.55300,1423.28767
   3.56667, 794.93088, 987.67123, 548.84793, 891.78082, 479.72350,1102.73973, 521.19816,1409.58904
   3.76667, 794.93088, 886.30137, 532.25806, 875.34247, 452.07373,1078.08219, 518.43318,1412.32877
